,uid,datetime,lat,lng
4213,4,2019-01-03 01:56:57.093311,2814181.9292016234,6053353.534254789
4214,4,2019-01-03 02:22:38.893708,2802716.336253034,6064666.934104109
4215,4,2019-01-03 06:42:51.421257,2813876.101873104,6053507.155152083
4216,4,2019-01-03 07:56:21.069416,2802716.336253034,6064666.934104109
4217,4,2019-01-03 08:16:35.711478,2813876.101873104,6053507.155152083
4218,4,2019-01-03 08:51:52.627318,2802716.336253034,6064666.934104109
4219,4,2019-01-03 09:36:36.078818,2805238.377406282,6058933.980328256
4220,4,2019-01-03 10:14:46.517552,2814181.9292016234,6053353.534254789
4221,4,2019-01-03 10:41:08.497486,2803021.942173288,6064513.313206815
4222,4,2019-01-03 11:04:58.362743,2814181.9292016234,6053353.534254789
4223,4,2019-01-03 13:15:22.092687,2813876.101873104,6053507.155152083
4224,4,2019-01-04 00:30:40.982564,2802716.336253034,6064666.934104109
4225,4,2019-01-04 00:57:11.984460,2805238.377406282,6058933.980328256
4226,4,2019-01-04 05:10:11.140140,2814181.9292016234,6053353.534254789
4227,4,2019-01-04 05:32:53.515698,2805238.377406282,6058933.980328256
4228,4,2019-01-04 06:21:25.601555,2802716.336253034,6064666.934104109
4229,4,2019-01-04 06:49:31.151117,2813876.101873104,6053507.155152083
4230,4,2019-01-04 20:38:48.774031,2814181.9292016234,6053353.534254789
4231,4,2019-01-04 21:21:46.381445,2802716.336253034,6064666.934104109
4232,4,2019-01-04 21:49:15.050603,2813876.101873104,6053507.155152083
4233,4,2019-01-04 22:20:40.358854,2802716.336253034,6064666.934104109
4234,4,2019-01-04 23:13:47.086429,2813876.101873104,6053507.155152083
4235,4,2019-01-04 23:48:13.063333,2802716.336253034,6064666.934104109
4236,4,2019-01-05 00:16:21.192516,2813876.101873104,6053507.155152083
4237,4,2019-01-05 00:50:18.408394,2802716.336253034,6064666.934104109
4238,4,2019-01-05 01:33:31.836142,2813876.101873104,6053507.155152083
4239,4,2019-01-05 02:02:55.850660,2802716.336253034,6064666.934104109
4240,4,2019-01-05 07:38:14.192808,2813876.101873104,6053507.155152083
4241,4,2019-01-05 08:46:02.034480,2805545.2559173084,6056563.9883692665
4242,4,2019-01-05 09:42:20.649947,2814181.9292016234,6053353.534254789
4243,4,2019-01-05 10:16:03.377834,2813111.5601496836,6051213.973641742
4244,4,2019-01-05 10:38:38.329131,2814181.9292016234,6053353.534254789
4245,4,2019-01-05 11:01:44.742754,2813876.101873104,6056640.798817914
4246,4,2019-01-05 12:15:43.171598,2805545.2559173084,6056105.352067199
4247,4,2019-01-05 13:15:31.802109,2814181.9292016234,6053353.534254789
4248,4,2019-01-05 13:39:15.110994,2805238.377406282,6058933.980328256
4249,4,2019-01-05 14:07:46.267433,2805545.2559173084,6059086.488030642
4250,4,2019-01-05 14:44:43.134051,2813876.101873104,6053507.155152083
4251,4,2019-01-05 16:49:49.311618,2802716.336253034,6064666.934104109
4252,4,2019-01-05 17:23:29.341398,2813876.101873104,6053507.155152083
4253,4,2019-01-05 18:03:32.704981,2802716.336253034,6064666.934104109
4254,4,2019-01-05 18:28:06.779120,2813876.101873104,6053507.155152083
4255,4,2019-01-05 20:26:31.990371,2802716.336253034,6064666.934104109
4256,4,2019-01-06 00:58:50.829752,2805238.377406282,6058933.980328256
4257,4,2019-01-06 01:40:11.368927,2814181.9292016234,6053353.534254789
4258,4,2019-01-06 02:29:26.065127,2802716.336253034,6064666.934104109
4259,4,2019-01-06 03:04:56.574645,2813876.101873104,6053507.155152083
4260,4,2019-01-06 03:29:57.480769,2802716.336253034,6064666.934104109
4261,4,2019-01-06 06:06:40.644806,2813876.101873104,6053507.155152083
4262,4,2019-01-06 06:40:06.237584,2802716.336253034,6064666.934104109
4263,4,2019-01-06 08:00:45.214478,2813876.101873104,6053507.155152083
4264,4,2019-01-06 08:28:08.823365,2814181.9292016234,6053353.534254789
4265,4,2019-01-06 09:16:54.031915,2803021.942173288,6064513.313206815
4266,4,2019-01-06 11:03:19.721724,2814181.9292016234,6053353.534254789
4267,4,2019-01-06 11:30:45.209916,2802716.336253034,6064666.934104109
4268,4,2019-01-06 14:16:42.368279,2813876.101873104,6053507.155152083
4269,4,2019-01-06 19:10:35.525630,2813111.5601496836,6051213.973641742
4270,4,2019-01-06 20:32:47.590554,2813876.101873104,6053507.155152083
4271,4,2019-01-06 21:50:24.385379,2802716.336253034,6064666.934104109
4272,4,2019-01-06 22:28:59.546168,2813876.101873104,6053507.155152083
4273,4,2019-01-06 23:19:19.844037,2802716.336253034,6064666.934104109
4274,4,2019-01-07 00:38:36.825833,2813876.101873104,6056640.798817914
4275,4,2019-01-07 01:48:13.982237,2805238.377406282,6058933.980328256
4276,4,2019-01-07 05:14:06.163065,2813876.101873104,6053507.155152083
4277,4,2019-01-07 06:41:51.631212,2802716.336253034,6064666.934104109
4278,4,2019-01-07 07:06:40.018596,2813111.5601496836,6051213.973641742
4279,4,2019-01-07 08:19:02.700679,2805238.377406282,6058933.980328256
4280,4,2019-01-07 08:41:55.996690,2813876.101873104,6053507.155152083
4281,4,2019-01-07 09:31:46.038739,2802716.336253034,6064666.934104109
4282,4,2019-01-07 09:59:04.209649,2813876.101873104,6053507.155152083
4283,4,2019-01-07 10:19:20.373198,2805238.377406282,6058933.980328256
4284,4,2019-01-07 10:45:16.249209,2814181.9292016234,6053353.534254789
4285,4,2019-01-07 11:43:44.530013,2813876.101873104,6053507.155152083
4286,4,2019-01-07 12:06:16.966432,2802716.336253034,6064666.934104109
4287,4,2019-01-07 12:46:46.149275,2813876.101873104,6053507.155152083
4288,4,2019-01-07 13:12:46.267725,2802716.336253034,6064666.934104109
4289,4,2019-01-07 18:47:51.770446,2805238.377406282,6058933.980328256
4290,4,2019-01-07 20:09:44.637361,2802716.336253034,6064666.934104109
4291,4,2019-01-08 00:58:26.661761,2814181.9292016234,6053353.534254789
4292,4,2019-01-08 01:19:01.206422,2805545.2559173084,6056563.9883692665
4293,4,2019-01-08 02:10:23.286764,2808832.051023982,6052360.564396913
4294,4,2019-01-08 09:08:21.963466,2805238.377406282,6058933.980328256
4295,4,2019-01-08 11:27:54.916333,2813876.101873104,6053507.155152083
4296,4,2019-01-08 12:31:52.479565,2814181.9292016234,6053353.534254789
4297,4,2019-01-08 15:07:47.928274,2802716.336253034,6064666.934104109
4298,4,2019-01-08 17:39:46.665846,2814181.9292016234,6053353.534254789
4299,4,2019-01-08 18:09:59.580437,2813876.101873104,6053507.155152083
4300,4,2019-01-08 18:31:19.480870,2802716.336253034,6064666.934104109
4301,4,2019-01-08 19:28:28.250203,2813876.101873104,6053507.155152083
4302,4,2019-01-08 19:57:50.123598,2802716.336253034,6064666.934104109
4303,4,2019-01-08 20:19:37.586528,2813876.101873104,6053507.155152083
4304,4,2019-01-09 22:54:17.280492,2802716.336253034,6064666.934104109
4305,4,2019-01-09 23:45:59.741655,2813876.101873104,6053507.155152083
4306,4,2019-01-10 00:35:56.337680,2805238.377406282,6058933.980328256
4307,4,2019-01-10 00:59:59.673273,2814181.9292016234,6053353.534254789
4308,4,2019-01-10 02:56:40.503444,2813876.101873104,6053507.155152083
4309,4,2019-01-10 03:24:45.226573,2802716.336253034,6064666.934104109
4310,4,2019-01-10 03:47:01.022093,2813876.101873104,6053507.155152083
4311,4,2019-01-10 04:22:06.466947,2802716.336253034,6064666.934104109
4312,4,2019-01-10 05:03:57.086937,2811353.8698724005,6052436.261650653
4313,4,2019-01-10 08:25:36.457542,2813494.4378956473,6051748.307197549
4314,4,2019-01-10 09:06:37.509040,2814181.9292016234,6053353.534254789
4315,4,2019-01-10 11:17:27.267287,2805545.2559173084,6056105.352067199
4316,4,2019-01-10 11:52:24.573537,2814411.915358331,6055112.382209322
4317,4,2019-01-10 12:50:44.120841,2802716.336253034,6064666.934104109
4318,4,2019-01-10 13:55:21.329465,2805238.377406282,6058933.980328256
4319,4,2019-01-10 14:37:44.153607,2814181.9292016234,6053353.534254789
4320,4,2019-01-10 15:00:34.780228,2813570.2806245117,6053736.473303118
4321,4,2019-01-10 15:54:05.158737,2802410.7363826754,6064896.252255144
4322,4,2019-01-10 16:17:56.821031,2813570.2806245117,6051213.973641742
4323,4,2019-01-10 17:45:02.783624,2809443.51136976,6054270.806858925
4324,4,2019-01-10 20:42:38.479605,2813876.101873104,6053507.155152083
4325,4,2019-01-10 21:12:38.224864,2802716.336253034,6064666.934104109
4326,4,2019-01-10 21:45:08.554212,2813876.101873104,6053507.155152083
4327,4,2019-01-10 22:21:00.783332,2802716.336253034,6064666.934104109
4328,4,2019-01-10 22:57:45.200317,2813876.101873104,6053507.155152083
4329,4,2019-01-11 07:24:53.312450,2805545.2559173084,6056563.9883692665
4330,4,2019-01-11 07:44:58.433679,2802716.336253034,6064666.934104109
4331,4,2019-01-11 08:05:03.312971,2803021.942173288,6064513.313206815
4332,4,2019-01-11 10:31:01.833618,2802716.336253034,6064666.934104109
4333,4,2019-01-11 10:54:56.421638,2813876.101873104,6053507.155152083
4334,4,2019-01-11 11:38:09.778691,2802716.336253034,6064666.934104109
4335,4,2019-01-11 12:40:48.197468,2813876.101873104,6053507.155152083
4336,4,2019-01-11 13:04:18.665117,2802716.336253034,6064666.934104109
4337,4,2019-01-11 13:34:02.038381,2814181.9292016234,6052971.708401368
4338,4,2019-01-11 13:55:00.037362,2802410.7363826754,6064896.252255144
4339,4,2019-01-11 15:23:40.683461,2814181.9292016234,6053353.534254789
4340,4,2019-01-11 15:56:43.990524,2802716.336253034,6064666.934104109
4341,4,2019-01-11 16:36:46.852248,2814181.9292016234,6053353.534254789
4342,4,2019-01-11 20:27:20.933479,2805238.377406282,6058933.980328256
4343,4,2019-01-11 21:18:30.928738,2802716.336253034,6064666.934104109
4344,4,2019-01-11 23:16:24.156914,2813876.101873104,6053507.155152083
4345,4,2019-01-12 14:13:25.391408,2805545.2559173084,6056105.352067199
4346,4,2019-01-12 14:42:21.683576,2802716.336253034,6064666.934104109
4347,4,2019-01-12 15:38:00.144344,2814181.9292016234,6053353.534254789
4348,4,2019-01-13 03:29:31.266131,2802716.336253034,6064666.934104109
4349,4,2019-01-13 04:16:22.856737,2813876.101873104,6053507.155152083
4350,4,2019-01-13 04:36:28.309947,2814181.9292016234,6053353.534254789
4351,4,2019-01-13 05:35:40.572396,2803021.942173288,6064513.313206815
4352,4,2019-01-13 07:34:24.973752,2814181.9292016234,6053353.534254789
4353,4,2019-01-13 08:14:18.183485,2802716.336253034,6064666.934104109
4354,4,2019-01-13 12:19:01.671586,2803021.942173288,6064513.313206815
4355,4,2019-01-13 12:42:17.644134,2814181.9292016234,6052971.708401368
4356,4,2019-01-13 13:57:52.087396,2802716.336253034,6064666.934104109
4357,4,2019-01-13 14:33:30.737634,2813111.5601496836,6051213.973641742
4358,4,2019-01-13 14:56:17.733729,2812882.8166497243,6051060.352744447
4359,4,2019-01-13 17:04:33.174749,2814181.9292016234,6052971.708401368
4360,4,2019-01-13 17:27:55.713570,2805545.2559173084,6056563.9883692665
4361,4,2019-01-13 18:35:00.130860,2813876.101873104,6053507.155152083
4362,4,2019-01-13 19:06:35.791715,2802716.336253034,6064666.934104109
4363,4,2019-01-13 20:15:02.855458,2813876.101873104,6053507.155152083
4364,4,2019-01-13 23:36:47.424704,2802716.336253034,6064666.934104109
4365,4,2019-01-14 09:43:22.391343,2813876.101873104,6053507.155152083
4366,4,2019-01-14 10:54:53.156849,2814181.9292016234,6052971.708401368
4367,4,2019-01-14 11:26:20.381500,2814181.9292016234,6053353.534254789
4368,4,2019-01-14 12:33:56.400725,2813876.101873104,6053507.155152083
4369,4,2019-01-14 13:09:44.654383,2814181.9292016234,6053353.534254789
4370,4,2019-01-14 14:57:12.521930,2805238.377406282,6058933.980328256
4371,4,2019-01-14 15:19:19.263693,2814181.9292016234,6053353.534254789
4372,4,2019-01-14 17:12:26.299575,2803021.942173288,6064513.313206815
4373,4,2019-01-14 17:34:58.804466,2802410.7363826754,6064896.252255144
4374,4,2019-01-14 17:55:57.042756,2805545.2559173084,6056105.352067199
4375,4,2019-01-14 18:52:41.674102,2814181.9292016234,6053353.534254789
4376,4,2019-01-14 19:19:40.862595,2808143.575718459,6055571.01851139
4377,4,2019-01-14 20:15:30.784258,2803021.942173288,6064513.313206815
4378,4,2019-01-15 21:05:34.380942,2814181.9292016234,6053353.534254789
4379,4,2019-01-15 22:20:13.785523,2805545.2559173084,6056563.9883692665
4380,4,2019-01-15 23:02:23.565537,2813876.101873104,6053507.155152083
4381,4,2019-01-15 23:23:59.787061,2805545.2559173084,6056105.352067199
4382,4,2019-01-16 00:39:41.172448,2802716.336253034,6064666.934104109
4383,4,2019-01-16 01:01:20.737140,2805238.377406282,6058933.980328256
4384,4,2019-01-16 01:56:08.341878,2805545.2559173084,6056563.9883692665
4385,4,2019-01-16 02:47:35.208221,2813876.101873104,6053507.155152083
4386,4,2019-01-16 04:21:36.627028,2814181.9292016234,6052971.708401368
4387,4,2019-01-16 05:04:35.768623,2813876.101873104,6053507.155152083
4388,4,2019-01-16 05:56:07.957598,2814181.9292016234,6053353.534254789
4389,4,2019-01-16 07:06:23.032642,2803021.942173288,6064513.313206815
4390,4,2019-01-16 08:09:47.429244,2805238.377406282,6058933.980328256
4391,4,2019-01-16 08:42:57.010557,2811736.7038923395,6050296.701037606
4392,4,2019-01-16 09:09:08.935480,2813876.101873104,6053507.155152083
4393,4,2019-01-16 09:35:58.674217,2802716.336253034,6064666.934104109
4394,4,2019-01-16 11:27:57.692300,2805238.377406282,6058933.980328256
4395,4,2019-01-16 12:02:17.161171,2813876.101873104,6053507.155152083
4396,4,2019-01-16 12:37:17.534086,2802716.336253034,6064666.934104109
4397,4,2019-01-16 13:11:45.700646,2812041.2655516234,6051825.117646197
4398,4,2019-01-16 15:31:33.426342,2814563.610237497,6052206.943499618
4399,4,2019-01-17 00:30:48.755123,2813876.101873104,6053507.155152083
4400,4,2019-01-17 02:41:39.085203,2802716.336253034,6064666.934104109
4401,4,2019-01-17 03:15:36.744809,2813876.101873104,6053507.155152083
4402,4,2019-01-17 03:36:09.330594,2802716.336253034,6064666.934104109
4403,4,2019-01-17 13:11:53.775442,2813570.2806245117,6051213.973641742
4404,4,2019-01-17 13:44:16.844789,2813570.2806245117,6053736.473303118
4405,4,2019-01-17 15:19:51.569286,2805238.377406282,6058933.980328256
4406,4,2019-01-17 19:36:28.172286,2811353.8698724005,6053888.981005505
4407,4,2019-01-17 19:56:49.991777,2805545.2559173084,6056563.9883692665
4408,4,2019-01-17 20:20:30.134799,2814181.9292016234,6053353.534254789
4409,4,2019-01-17 20:47:40.060516,2802716.336253034,6064666.934104109
4410,4,2019-01-17 21:13:59.893176,2805238.377406282,6058933.980328256
4411,4,2019-01-17 21:35:20.131219,2813876.101873104,6051748.307197549
4412,4,2019-01-17 23:34:15.266590,2805238.377406282,6058933.980328256
4413,4,2019-01-18 00:09:49.530941,2813876.101873104,6053507.155152083
4414,4,2019-01-18 03:06:47.331752,2805545.2559173084,6056105.352067199
4415,4,2019-01-18 04:22:49.103582,2802716.336253034,6064666.934104109
4416,4,2019-01-18 04:47:33.370904,2813876.101873104,6053507.155152083
4417,4,2019-01-19 11:26:54.675097,2802716.336253034,6064666.934104109
4418,4,2019-01-19 12:06:37.440351,2805545.2559173084,6056105.352067199
4419,4,2019-01-19 12:28:15.331452,2814181.9292016234,6053353.534254789
4420,4,2019-01-19 12:56:33.020221,2805238.377406282,6058933.980328256
4421,4,2019-01-19 15:26:41.350463,2813876.101873104,6053507.155152083
4422,4,2019-01-20 02:37:14.390558,2802716.336253034,6064666.934104109
4423,4,2019-01-20 03:16:05.826654,2813876.101873104,6053507.155152083
4424,4,2019-01-20 03:56:26.402754,2805545.2559173084,6056105.352067199
4425,4,2019-01-20 05:00:45.948767,2813570.2806245117,6051213.973641742
4426,4,2019-01-20 05:57:49.287757,2814181.9292016234,6053353.534254789
4427,4,2019-01-20 09:33:54.082776,2813876.101873104,6053507.155152083
4428,4,2019-01-20 09:53:54.384036,2814181.9292016234,6053353.534254789
4429,4,2019-01-20 10:18:48.607426,2813876.101873104,6053507.155152083
4430,4,2019-01-20 13:20:28.007018,2802716.336253034,6064666.934104109
4431,4,2019-01-20 13:51:11.311496,2813876.101873104,6053507.155152083
4432,4,2019-01-20 14:39:35.073562,2802716.336253034,6064666.934104109
4433,4,2019-01-20 15:32:59.724223,2813876.101873104,6053507.155152083
4434,4,2019-01-20 16:00:27.995914,2802716.336253034,6064666.934104109
4435,4,2019-01-20 17:10:28.178667,2813876.101873104,6053507.155152083
4436,4,2019-01-20 18:09:25.668129,2802716.336253034,6064666.934104109
4437,4,2019-01-20 21:49:57.509087,2814181.9292016234,6053353.534254789
4438,4,2019-01-20 23:48:58.964909,2811659.647078306,6051901.928094845
4439,4,2019-01-21 00:09:06.327824,2813876.101873104,6053507.155152083
4440,4,2019-01-21 13:24:59.239676,2802716.336253034,6064666.934104109
4441,4,2019-01-21 19:47:32.486836,2813876.101873104,6053507.155152083
4442,4,2019-01-22 16:41:42.851532,2802716.336253034,6064666.934104109
4443,4,2019-01-22 17:10:03.967233,2805238.377406282,6058933.980328256
4444,4,2019-01-22 18:55:00.994330,2814181.9292016234,6053353.534254789
4445,4,2019-01-22 20:31:43.043076,2805238.377406282,6058933.980328256
4446,4,2019-01-22 21:06:42.687137,2802716.336253034,6064666.934104109
4447,4,2019-01-22 21:57:40.799420,2813876.101873104,6053507.155152083
4448,4,2019-01-22 22:45:21.254214,2802716.336253034,6064666.934104109
4449,4,2019-01-23 00:27:03.184795,2814181.9292016234,6053353.534254789
4450,4,2019-01-23 02:28:20.805384,2802716.336253034,6064666.934104109
4451,4,2019-01-23 03:47:41.441229,2814181.9292016234,6053353.534254789
4452,4,2019-01-23 04:37:14.692342,2803021.942173288,6064513.313206815
4453,4,2019-01-23 05:31:08.610863,2814181.9292016234,6053353.534254789
4454,4,2019-01-23 20:12:06.066743,2813417.372279932,6051518.989046515
4455,4,2019-01-23 20:33:02.475332,2813876.101873104,6053507.155152083
4456,4,2019-01-23 20:55:54.577734,2814181.9292016234,6052971.708401368
4457,4,2019-01-23 22:03:58.580128,2802716.336253034,6064666.934104109
4458,4,2019-01-23 22:48:03.916610,2805238.377406282,6058933.980328256
4459,4,2019-01-23 23:17:28.796794,2814181.9292016234,6053353.534254789
4460,4,2019-01-23 23:40:46.914689,2813876.101873104,6053507.155152083
4461,4,2019-01-24 01:07:58.616920,2805238.377406282,6058933.980328256
4462,4,2019-01-24 01:58:05.048027,2814181.9292016234,6053353.534254789
4463,4,2019-01-24 03:14:46.644349,2805238.377406282,6058933.980328256
4464,4,2019-01-24 07:29:21.908397,2814181.9292016234,6053353.534254789
4465,4,2019-01-24 07:53:47.932531,2812958.656363813,6050449.208739993
4466,4,2019-01-24 11:28:24.686939,2813876.101873104,6053507.155152083
4467,4,2019-01-24 11:54:54.125443,2814181.9292016234,6052971.708401368
4468,4,2019-01-24 12:33:58.771011,2814181.9292016234,6051518.989046515
4469,4,2019-01-24 13:12:46.115996,2814181.9292016234,6053353.534254789
4470,4,2019-01-24 13:58:54.565394,2813876.101873104,6053507.155152083
4471,4,2019-01-24 14:29:26.913444,2802716.336253034,6064666.934104109
4472,4,2019-01-24 14:53:56.796621,2813876.101873104,6053507.155152083
4473,4,2019-01-24 16:09:50.286712,2805238.377406282,6058933.980328256
4474,4,2019-01-24 16:34:34.201187,2813876.101873104,6053507.155152083
4475,4,2019-01-24 17:05:01.389195,2805545.2559173084,6056105.352067199
4476,4,2019-01-24 17:29:28.316844,2805238.377406282,6058933.980328256
4477,4,2019-01-24 20:48:27.906895,2813876.101873104,6053507.155152083
4478,4,2019-01-24 21:11:32.875385,2802716.336253034,6064666.934104109
4479,4,2019-01-24 22:23:44.624754,2814563.610237497,6052206.943499618
4480,4,2019-01-24 22:49:28.339637,2811353.8698724005,6052436.261650653
4481,4,2019-01-24 23:13:41.812070,2803021.942173288,6064513.313206815
4482,4,2019-01-24 23:58:24.208973,2813876.101873104,6053507.155152083
4483,4,2019-01-25 01:35:23.131773,2802716.336253034,6064666.934104109
4484,4,2019-01-25 01:55:29.367950,2813876.101873104,6053507.155152083
4485,4,2019-01-25 02:36:42.101357,2802716.336253034,6064666.934104109
4486,4,2019-01-25 04:33:13.789706,2813876.101873104,6053507.155152083
4487,4,2019-01-25 06:46:59.127956,2802716.336253034,6064666.934104109
4488,4,2019-01-25 07:10:59.163048,2805238.377406282,6058933.980328256
4489,4,2019-01-25 08:45:46.046915,2813876.101873104,6056640.798817914
4490,4,2019-01-25 09:19:13.835626,2805392.427210378,6055952.844364812
4491,4,2019-01-25 09:47:25.127450,2805238.377406282,6058933.980328256
4492,4,2019-01-25 10:25:24.492562,2802716.336253034,6064666.934104109
4493,4,2019-01-25 10:47:27.854282,2813876.101873104,6053507.155152083
4494,4,2019-01-25 11:19:27.695109,2802716.336253034,6064666.934104109
4495,4,2019-01-25 11:44:25.884165,2813876.101873104,6053507.155152083
4496,4,2019-01-25 13:13:00.815766,2802716.336253034,6064666.934104109
4497,4,2019-01-25 14:10:29.917109,2813876.101873104,6053507.155152083
4498,4,2019-01-25 14:30:58.986032,2805545.2559173084,6056105.352067199
4499,4,2019-01-25 20:15:25.944236,2814181.9292016234,6053353.534254789
4500,4,2019-01-26 00:02:28.163724,2814181.9292016234,6052971.708401368
4501,4,2019-01-26 00:25:08.167807,2802716.336253034,6064666.934104109
4502,4,2019-01-26 08:50:16.286399,2813876.101873104,6053507.155152083
4503,4,2019-01-26 12:20:17.817965,2802716.336253034,6064666.934104109
4504,4,2019-01-26 13:08:32.916175,2814181.9292016234,6052971.708401368
4505,4,2019-01-26 13:35:19.477411,2811353.8698724005,6052131.246245879
4506,4,2019-01-26 14:06:23.836558,2805238.377406282,6058933.980328256
4507,4,2019-01-26 14:46:14.438860,2802716.336253034,6064666.934104109
4508,4,2019-01-26 15:15:24.144871,2814181.9292016234,6053353.534254789
4509,4,2019-01-26 16:05:19.225921,2805238.377406282,6058933.980328256
4510,4,2019-01-26 16:39:22.129748,2813876.101873104,6053507.155152083
4511,4,2019-01-26 17:03:15.860963,2802716.336253034,6064666.934104109
4512,4,2019-01-26 18:05:28.622953,2814181.9292016234,6053353.534254789
4513,4,2019-01-26 19:46:21.283995,2802716.336253034,6064666.934104109
4514,4,2019-01-26 20:15:36.519125,2805545.2559173084,6056563.9883692665
4515,4,2019-01-26 20:51:03.061752,2805238.377406282,6058933.980328256
4516,4,2019-01-26 21:11:41.215739,2813876.101873104,6053507.155152083
4517,4,2019-01-26 21:44:46.488495,2814181.9292016234,6053353.534254789
4518,4,2019-01-26 22:12:14.917208,2813876.101873104,6052819.200698981
4519,4,2019-01-27 00:26:26.119900,2802716.336253034,6064666.934104109
4520,4,2019-01-27 00:56:36.131156,2813876.101873104,6053507.155152083
4521,4,2019-01-27 02:18:07.479433,2802716.336253034,6064666.934104109
4522,4,2019-01-27 02:38:24.095706,2813876.101873104,6053507.155152083
4523,4,2019-01-27 03:19:37.563278,2814181.9292016234,6053353.534254789
4524,4,2019-01-27 04:06:51.221822,2805238.377406282,6058933.980328256
4525,4,2019-01-27 06:19:49.516017,2813876.101873104,6053507.155152083
4526,4,2019-01-27 06:44:30.383689,2802716.336253034,6064666.934104109
4527,4,2019-01-27 07:09:38.091602,2814181.9292016234,6053353.534254789
4528,4,2019-01-27 07:51:46.156001,2813876.101873104,6053507.155152083
4529,4,2019-01-27 08:37:04.251666,2802716.336253034,6064666.934104109
4530,4,2019-01-27 11:19:22.889854,2805238.377406282,6058933.980328256
4531,4,2019-01-27 11:57:28.409287,2814181.9292016234,6053353.534254789
4532,4,2019-01-27 19:43:32.532605,2802716.336253034,6064666.934104109
4533,4,2019-01-27 21:00:53.790203,2805238.377406282,6058933.980328256
4534,4,2019-01-27 22:27:59.543822,2813876.101873104,6053507.155152083
4535,4,2019-01-27 23:14:19.335039,2814181.9292016234,6053353.534254789
4536,4,2019-01-27 23:46:11.356622,2802716.336253034,6064666.934104109
4537,4,2019-01-28 00:15:39.701451,2814181.9292016234,6053353.534254789
4538,4,2019-01-28 00:43:05.937346,2803021.942173288,6064513.313206815
4539,4,2019-01-28 01:17:33.501854,2802716.336253034,6064666.934104109
4540,4,2019-01-28 01:49:30.887899,2814181.9292016234,6053353.534254789
4541,4,2019-01-28 02:11:53.314588,2813876.101873104,6053507.155152083
4542,4,2019-01-28 02:36:44.708286,2809137.778163288,6053736.473303118
4543,4,2019-01-28 02:56:53.371140,2803021.942173288,6064513.313206815
4544,4,2019-01-28 04:55:47.902194,2802716.336253034,6064666.934104109
4545,4,2019-01-28 05:22:46.495150,2805238.377406282,6058933.980328256
4546,4,2019-01-28 06:07:14.441980,2805545.2559173084,6056105.352067199
4547,4,2019-01-28 12:54:26.302549,2802716.336253034,6064666.934104109
4548,4,2019-01-28 13:15:50.800666,2811659.647078306,6050449.208739993
4549,4,2019-01-28 14:32:31.462035,2809137.778163288,6050449.208739993
4550,4,2019-01-28 14:58:48.384311,2813035.7196819773,6051748.307197549
4551,4,2019-01-28 16:39:30.491775,2814181.9292016234,6053353.534254789
4552,4,2019-01-29 13:44:16.563078,2805545.2559173084,6056105.352067199
4553,4,2019-01-29 15:04:48.494451,2814181.9292016234,6053353.534254789
4554,4,2019-01-29 15:35:37.444847,2813876.101873104,6053507.155152083
4555,4,2019-01-29 16:29:10.546513,2814181.9292016234,6053353.534254789
4556,4,2019-01-29 17:53:17.186784,2813876.101873104,6053507.155152083
4557,4,2019-01-29 18:26:18.185378,2802716.336253034,6064666.934104109
4558,4,2019-01-29 19:15:02.264568,2813876.101873104,6053507.155152083
4559,4,2019-01-29 19:37:00.876590,2814181.9292016234,6053353.534254789
4560,4,2019-01-29 19:57:17.435240,2802716.336253034,6064666.934104109
4561,4,2019-01-29 21:13:08.577239,2814181.9292016234,6053353.534254789
4562,4,2019-01-29 22:17:58.660956,2802716.336253034,6064666.934104109
4563,4,2019-01-29 22:39:40.246785,2814181.9292016234,6053353.534254789
4564,4,2019-01-29 23:17:34.104248,2803021.942173288,6064513.313206815
4565,4,2019-01-30 03:48:46.405883,2814181.9292016234,6053353.534254789
4566,4,2019-01-30 04:25:21.931351,2813876.101873104,6053507.155152083
4567,4,2019-01-30 05:16:48.232694,2814181.9292016234,6053353.534254789
4568,4,2019-01-30 05:42:38.491151,2805238.377406282,6058933.980328256
4569,4,2019-01-30 06:39:12.858849,2814181.9292016234,6053353.534254789
4570,4,2019-01-30 09:29:56.703666,2802716.336253034,6064666.934104109
4571,4,2019-01-30 11:24:28.096437,2809443.51136976,6054270.806858925
4572,4,2019-01-30 11:44:49.076732,2805238.377406282,6058933.980328256
4573,4,2019-01-30 13:11:03.686749,2814181.9292016234,6053353.534254789
4574,4,2019-01-30 14:19:56.839085,2811659.647078306,6053353.534254789
4575,4,2019-01-30 14:46:28.683657,2813876.101873104,6053507.155152083
4576,4,2019-01-30 16:20:06.398689,2805238.377406282,6058933.980328256
4577,4,2019-01-30 18:52:51.538852,2814181.9292016234,6053353.534254789
4578,4,2019-01-30 20:18:58.739316,2814181.9292016234,6052971.708401368
4579,4,2019-01-30 21:39:34.354799,2802716.336253034,6064666.934104109
4580,4,2019-01-30 21:59:55.215668,2813876.101873104,6053507.155152083
4581,4,2019-01-31 00:09:56.603039,2802716.336253034,6064666.934104109
4582,4,2019-01-31 00:33:34.209210,2813876.101873104,6053507.155152083
4583,4,2019-01-31 01:06:22.807296,2802716.336253034,6064666.934104109
4584,4,2019-01-31 02:39:53.262592,2813876.101873104,6053507.155152083
4585,4,2019-01-31 14:50:25.159725,2802716.336253034,6064666.934104109
4586,4,2019-01-31 15:12:13.233365,2813876.101873104,6053507.155152083
